title,year,mileage,transmission,fuel,body_color,body_status,body_type,volume,engine,price
شاهین، G دنده ای,1400,50000.0,دنده ای,7.2,سفید,بدون رنگ,passenger_car,1.5,4.0,580000000
هیوندای، سانتافه,2010,295000.0,اتوماتیک,10.3,سفید,بدون رنگ,crossover,3.5,6.0,1950000000
جک، جی 4,1397,47000.0,اتوماتیک,6.2,سفید,بدون رنگ,passenger_car,1.5,4.0,630000000
پژو، 206 SD,1398,45500.0,دنده ای,6.6,خاکستری,بدون رنگ,passenger_car,1.6,4.0,535000000
جک، S5,1397,99100.0,اتوماتیک,7.7,مشکی,دو لکه رنگ,crossover,2.0,4.0,1000000000
پژو، 207,1399,29000.0,دنده ای,6.6,خاکستری,گلگیر تعویض,hatchback,1.6,4.0,630000000
پژو، 207,1399,78000.0,دنده ای,6.6,آبی,بدون رنگ,hatchback,1.6,4.0,600000000
کوییک، اتوماتیک پلاس,1397,86550.0,اتوماتیک,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,410000000
کیا، ریو (مونتاژ),1391,238000.0,دنده ای,7.0,سفید,دور رنگ,passenger_car,1.5,4.0,330000000
هایما، S7,1400,38000.0,اتوماتیک,8.6,مشکی,بدون رنگ,crossover,1.8,4.0,1420000000
رنو، ساندرو استپ وی,1396,102000.0,اتوماتیک,8.0,مشکی,یک لکه رنگ,hatchback,1.6,4.0,900000000
فونیکس، آریزو 6 پرو,1401,40000.0,اتوماتیک,6.9,مشکی,بدون رنگ,passenger_car,1.5,4.0,1350000000
ب ام و، سری 3 سدان,2014,135000.0,اتوماتیک,6.0,مشکی,بدون رنگ,passenger_car,2.0,4.0,4600000000
مزدا، 3 قدیم,1387,165000.0,اتوماتیک,8.2,سفید,بدون رنگ,passenger_car,2.0,4.0,1150000000
کوییک، دنده ای S,1402,1000.0,دنده ای,7.1,سفید,بدون رنگ,hatchback,1.5,4.0,403000000
رانا، پلاس,1401,49000.0,دنده ای,6.9,مشکی,بدون رنگ,passenger_car,1.6,4.0,530000000
رانا، پلاس,1401,47000.0,دنده ای,6.9,مشکی,بدون رنگ,passenger_car,1.6,4.0,530000000
چری، آریزو 5T,1397,,اتوماتیک,6.9,سفید,بدون رنگ,passenger_car,1.5,4.0,950000000
پژو، 207,1401,33000.0,دنده ای,6.6,سفید,بدون رنگ,hatchback,1.6,4.0,660000000
لکسوس، NX,2017,35000.0,اتوماتیک,7.9,مشکی,بدون رنگ,crossover,2.0,4.0,9000000000
دنا، پلاس EF7,1401,26000.0,دنده ای,7.8,سفید,بدون رنگ,passenger_car,1.7,4.0,750000000
هیوندای، اکسنت (مونتاژ),1397,82000.0,اتوماتیک,6.4,مشکی,یک لکه رنگ,passenger_car,1.6,4.0,1420000000
هیوندای، توسان,2012,190000.0,اتوماتیک,9.6,سفید,بدون رنگ,crossover,2.4,4.0,2000000000
پژو، پارس,1397,102000.0,دنده ای,9.1,نوک مدادی,دو لکه رنگ,passenger_car,1.8,4.0,415000000
پژو، 207,1403,300.0,دنده ای,6.6,سفید,بدون رنگ,hatchback,1.6,4.0,740000000
ساینا، S,1402,7400.0,دنده ای,7.4,سفید,بدون رنگ,passenger_car,1.5,4.0,400000000
ب ام و، X4,2015,77000.0,اتوماتیک,7.4,سفید,بدون رنگ,crossover,2.0,4.0,8300000000
دانگ فنگ، H30 کراس,1397,146000.0,اتوماتیک,7.7,خاکستری,بدون رنگ,hatchback,1.6,4.0,650000000
پژو، 206,1386,260000.0,دنده ای,6.4,نوک مدادی,چند لکه رنگ,hatchback,1.4,4.0,270000000
پژو، 206,1395,130000.0,دنده ای,6.4,سفید,یک لکه رنگ,hatchback,1.4,4.0,367000000
تویوتا، یاریس صندوق دار,2008,200000.0,اتوماتیک,6.5,آلبالویی,بدون رنگ,passenger_car,1.3,4.0,1280000000
رنو، تندر 90,1397,188000.0,اتوماتیک,8.3,سفید,بدون رنگ,passenger_car,1.6,4.0,800000000
هیوندای، توسان,2014,135000.0,اتوماتیک,9.6,سفید,بدون رنگ,crossover,2.4,4.0,2400000000
هیوندای، سوناتا,2009,183000.0,اتوماتیک,8.7,سفید صدفی,بدون رنگ,passenger_car,2.4,4.0,1590000000
سمند، LX,1397,118000.0,دنده ای,8.3,سفید,بدون رنگ,passenger_car,1.8,4.0,450000000
پژو، پارس,1394,170000.0,دنده ای,7.5,سفید,یک لکه رنگ,passenger_car,1.6,4.0,490000000
فوتون، تونلند,1401,70000.0,دنده ای,9.0,سفید,بدون رنگ,pickup,2.8,4.0,1670000000
پژو، 206 SD,1398,22500.0,دنده ای,6.6,مشکی,بدون رنگ,passenger_car,1.6,4.0,570000000
ام وی ام، X33,1395,118000.0,اتوماتیک,6.9,سفید,صافکاری بدون رنگ,crossover,2.0,4.0,715000000
کوییک، دنده ای S,1401,22000.0,دنده ای,7.1,سفید,بدون رنگ,hatchback,1.5,4.0,373000000
کوییک، دنده ای,1400,98000.0,دنده ای,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,335000000
دیگنیتی، پرایم,1400,42000.0,اتوماتیک,7.3,مشکی,بدون رنگ,crossover,1.5,4.0,1650000000
رانا، پلاس,1402,8900.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.6,4.0,570000000
رنو، ساندرو,1395,164000.0,دنده ای,6.7,نقره ای,دور رنگ,hatchback,1.6,4.0,475000000
پژو، 206,1389,192000.0,اتوماتیک,7.1,سفید,درب تعویض,hatchback,1.6,4.0,410000000
پژو، 207,1390,198000.0,اتوماتیک,7.1,خاکستری,چند لکه رنگ,hatchback,1.6,4.0,425000000
پژو، 207,1397,160000.0,دنده ای,6.6,نقره ای,دو لکه رنگ,hatchback,1.6,4.0,520000000
پژو، 206,1400,77000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,485000000
پژو، 206,1385,160000.0,دنده ای,6.4,خاکستری,بدون رنگ,hatchback,1.4,4.0,279000000
کوییک، اتوماتیک پلاس,1400,26000.0,اتوماتیک,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,450000000
پژو، 206,1391,140000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,360000000
برلیانس، H330,1397,130000.0,اتوماتیک,6.5,سفید,بدون رنگ,passenger_car,1.65,4.0,740000000
پژو، پارس,1384,580000.0,دنده ای,9.1,نقره ای,دور رنگ,passenger_car,1.8,4.0,230000000
مزدا، 3 قدیم,1389,189000.0,اتوماتیک,8.2,سفید,بدون رنگ,passenger_car,2.0,4.0,1220000000
تیبا، صندوق دار,1391,191000.0,دنده ای,6.9,آبی,یک لکه رنگ,passenger_car,1.5,4.0,220000000
پراید، 151,1401,28000.0,دنده ای,6.6,سفید,بدون رنگ,pickup,1.3,4.0,330000000
پژو، پارس,1393,196000.0,دنده ای,9.1,خاکستری,چند لکه رنگ,passenger_car,1.8,4.0,335000000
پراید، 111,1395,200000.0,دنده ای,6.4,نقره ای,یک درب رنگ,hatchback,1.3,4.0,229000000
پژو، 206,1389,167000.0,اتوماتیک,7.1,نقره ای,گلگیر رنگ,hatchback,1.6,4.0,360000000
هیوندای، النترا,2017,76000.0,اتوماتیک,7.5,سربی,بدون رنگ,passenger_car,2.0,4.0,2480000000
پژو، 206,1399,88000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,500000000
فیدلیتی، پرایم,1402,6000.0,اتوماتیک,8.1,مشکی,بدون رنگ,crossover,1.5,4.0,1899000000
جک، جی 4,1402,18600.0,اتوماتیک,6.2,سفید,بدون رنگ,passenger_car,1.5,4.0,740000000
کیا، اپتیما,2016,8000.0,اتوماتیک,8.1,سفید,بدون رنگ,passenger_car,2.4,4.0,4800000000
پژو، 2008,1398,11000.0,اتوماتیک,6.7,سفید,بدون رنگ,crossover,1.6,4.0,2300000000
پژو، 2008,1398,45000.0,اتوماتیک,6.7,سفید,بدون رنگ,crossover,1.6,4.0,2000000000
پیکان، وانت,1390,,دنده ای,9.0,سفید,چند لکه رنگ,pickup,1.7,4.0,198000000
هیوندای، توسان,2015,90000.0,اتوماتیک,9.6,سفید,بدون رنگ,crossover,2.4,4.0,2350000000
بسترن، B50F,1395,201000.0,اتوماتیک,8.6,سفید,یک لکه رنگ,passenger_car,1.8,4.0,870000000
دنا، پلاس EF7,1401,49000.0,دنده ای,7.8,سفید,بدون رنگ,passenger_car,1.7,4.0,800000000
کیا، سورنتو,2016,110000.0,اتوماتیک,8.8,سفید,بدون رنگ,crossover,2.4,4.0,4100000000
کیا، ریو (مونتاژ),1386,130000.0,دنده ای,7.0,سفید,دو لکه رنگ,passenger_car,1.5,4.0,320000000
فونیکس، تیگو 8 پرو مکس,1401,30000.0,اتوماتیک,7.9,مشکی,بدون رنگ,suv,2.0,4.0,2390000000
پژو، 206,1397,170000.0,دنده ای,6.4,سفید,صافکاری بدون رنگ,hatchback,1.6,4.0,450000000
نیسان، پیکاپ دو کابین,1383,370000.0,دنده ای,13.0,سفید,یک لکه رنگ,pickup,2.4,4.0,850000000
پژو، 206 SD,1393,220000.0,دنده ای,6.6,سفید,درب تعویض,passenger_car,1.6,4.0,392000000
پژو، 206,1389,170000.0,دنده ای,6.4,خاکستری,یک لکه رنگ,hatchback,1.4,4.0,345000000
سمند، LX,1390,240000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.7,4.0,330000000
ب ام و، X1,2012,125000.0,اتوماتیک,6.6,سفید,بدون رنگ,crossover,2.0,4.0,3100000000
تیبا، صندوق دار,1400,29000.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.5,4.0,335000000
پژو، 206,1400,45000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,510000000
سیتروئن، زانتیا,1384,135000.0,دنده ای,7.0,نقره ای,دور رنگ,passenger_car,2.0,4.0,230000000
چری، تیگو 5,1396,110000.0,اتوماتیک,9.0,مشکی,بدون رنگ,crossover,2.0,4.0,760000000
دنا، پلاس EF7,1403,2000.0,اتوماتیک,7.8,مشکی,بدون رنگ,passenger_car,1.7,4.0,930000000
پراید، 131,1394,147000.0,دنده ای,6.4,سفید,بدون رنگ,passenger_car,1.3,4.0,235000000
ام وی ام، X22,1396,115000.0,اتوماتیک,6.1,سفید,بدون رنگ,crossover,1.5,4.0,685000000
پژو، 206,1398,60000.0,دنده ای,6.4,خاکستری,بدون رنگ,hatchback,1.4,4.0,490000000
هیوندای، سانتافه,2017,45000.0,اتوماتیک,8.5,سفید صدفی,بدون رنگ,crossover,2.4,4.0,4300000000
کیا، ریو (مونتاژ),1387,172000.0,دنده ای,7.0,سفید,چند لکه رنگ,passenger_car,1.5,4.0,315000000
ریسپکت، پرایم,1401,18000.0,اتوماتیک,7.5,سفید,بدون رنگ,passenger_car,1.5,4.0,1120000000
پورشه، پانامرا,2011,75000.0,اتوماتیک,10.8,سفید,یک لکه رنگ,passenger_car,4.8,8.0,9900000000
هیوندای، سوناتا,2009,334000.0,اتوماتیک,8.7,نقره ای,بدون رنگ,passenger_car,2.4,4.0,1300000000
ب ام و، سری 5 سدان,2016,20000.0,اتوماتیک,6.5,سفید,بدون رنگ,passenger_car,2.0,4.0,10300000000
پژو، 405,1394,190000.0,دنده ای,9.0,نوک مدادی,گلگیر رنگ,passenger_car,1.8,4.0,330000000
فردا، SX5,1400,30000.0,اتوماتیک,7.3,سفید,بدون رنگ,crossover,1.6,4.0,1180000000
بنز، کلاس E,2014,140000.0,اتوماتیک,6.2,مشکی,بدون رنگ,passenger_car,2.0,4.0,5900000000
پراید، 141,1386,265000.0,دنده ای,6.7,خاکستری,دور رنگ,passenger_car,1.3,4.0,130000000
تیبا، صندوق دار,1393,,دنده ای,6.9,سفید,اتاق تعویض,passenger_car,1.5,4.0,243000000
کیا، اپتیما,2016,118000.0,اتوماتیک,8.1,مشکی,بدون رنگ,passenger_car,2.4,4.0,3150000000
ام وی ام، X33,1391,330000.0,دنده ای,6.9,سفید,کاپوت رنگ,crossover,2.0,4.0,485000000
بنز، کلاس E,2013,80000.0,اتوماتیک,7.0,مشکی,بدون رنگ,passenger_car,3.5,6.0,8200000000
ب ام و، X4,2017,90000.0,اتوماتیک,7.4,سفید,بدون رنگ,crossover,2.0,4.0,10500000000
کیا، اپتیما,2014,87000.0,اتوماتیک,8.1,سفید,بدون رنگ,passenger_car,2.4,4.0,2760000000
هایما، S7,1397,92000.0,اتوماتیک,9.7,سفید,بدون رنگ,crossover,1.8,4.0,1210000000
پژو، 207,1400,22000.0,دنده ای,6.6,سفید,بدون رنگ,hatchback,1.6,4.0,650000000
رنو، پارس تندر,1394,262000.0,دنده ای,6.8,سفید,یک لکه رنگ,passenger_car,1.6,4.0,510000000
جک، S5,1396,88000.0,دنده ای,7.7,طوسی,بدون رنگ,crossover,2.0,4.0,1000000000
پژو، پارس,1386,148000.0,دنده ای,9.1,نقره ای,دور رنگ,passenger_car,1.8,4.0,280000000
بنز، کلاس E,2017,8000.0,اتوماتیک,6.7,مشکی,بدون رنگ,passenger_car,2.0,4.0,17600000000
بی وای دی، S6,1397,114000.0,اتوماتیک,9.8,مشکی,بدون رنگ,crossover,2.4,4.0,1200000000
هیوندای، آزرا (گرنجور),2007,161000.0,اتوماتیک,10.0,سفید صدفی,بدون رنگ,passenger_car,3.3,6.0,1680000000
هیوندای، سوناتا هیبرید,2017,98000.0,اتوماتیک,4.7,مشکی,بدون رنگ,passenger_car,2.0,4.0,3250000000
پژو، 206,1397,115000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,405000000
مزدا، 3 نیو صندوق دار,1397,28000.0,اتوماتیک,7.6,سفید,بدون رنگ,passenger_car,2.0,4.0,2180000000
چری، آریزو 5T,1397,131000.0,اتوماتیک,6.9,مشکی,بدون رنگ,passenger_car,1.5,4.0,855000000
پراید، 111,1391,210000.0,دنده ای,6.7,سرمه ای,چند لکه رنگ,hatchback,1.3,4.0,205000000
پژو، 206,1401,13000.0,دنده ای,6.4,قرمز,بدون رنگ,hatchback,1.4,4.0,580000000
کارا، تک کابین,1399,11500.0,دنده ای,8.8,سفید,بدون رنگ,pickup,2.0,4.0,630000000
پژو، پارس,1389,237000.0,دنده ای,8.1,خاکستری,دور رنگ,passenger_car,1.8,4.0,365000000
چانگان، CS 35 (مونتاژ),1396,146000.0,اتوماتیک,7.2,سفید,بدون رنگ,crossover,1.6,4.0,985000000
کوییک، دنده ای S,1400,17000.0,دنده ای,7.1,سفید,بدون رنگ,hatchback,1.5,4.0,385000000
هیوندای، توسان,2007,165000.0,اتوماتیک,10.9,سفید,دو لکه رنگ,crossover,2.7,6.0,1260000000
سانگ یانگ، تیوولی,2016,,اتوماتیک,7.2,قهوه ای,بدون رنگ,crossover,1.6,4.0,1850000000
چانگان، CS 35 (مونتاژ),1398,43000.0,اتوماتیک,7.2,سفید,بدون رنگ,crossover,1.6,4.0,1000000000
تویوتا، راوفور,2013,152000.0,اتوماتیک,8.1,مشکی,بدون رنگ,crossover,2.5,4.0,3550000000
پژو، 207,1401,17000.0,اتوماتیک,7.4,مشکی,بدون رنگ,hatchback,1.6,4.0,750000000
فونیکس، تیگو 8 پرو مکس,1402,20000.0,اتوماتیک,7.9,مشکی,بدون رنگ,suv,2.0,4.0,2580000000
کیا، سراتو,2018,150000.0,اتوماتیک,7.2,سفید,دو لکه رنگ,passenger_car,2.0,4.0,1610000000
ام جی، 360,1397,75000.0,اتوماتیک,6.9,سفید,بدون رنگ,passenger_car,1.5,4.0,1100000000
پژو، 206 SD,1400,60000.0,دنده ای,6.6,سفید,بدون رنگ,passenger_car,1.6,4.0,595000000
سیتروئن، زانتیا,1386,180000.0,دنده ای,7.0,نوک مدادی,صافکاری بدون رنگ,passenger_car,2.0,4.0,610000000
پژو، 207,1401,10400.0,دنده ای,6.6,مشکی,بدون رنگ,hatchback,1.6,4.0,670000000
جک، جی 4,1402,2000.0,اتوماتیک,6.2,خاکستری,بدون رنگ,passenger_car,1.5,4.0,735000000
هیوندای، اکسنت (مونتاژ),1397,59000.0,اتوماتیک,6.4,نقره ای,بدون رنگ,passenger_car,1.6,4.0,1550000000
نیسان، رونیز,1383,300000.0,دنده ای,13.0,مشکی,یک درب رنگ,suv,2.4,4.0,900000000
پژو، 405,1385,425000.0,دنده ای,9.0,نقره ای,کامل رنگ,passenger_car,1.8,4.0,200000000
لکسوس، RX,2013,150000.0,اتوماتیک,9.9,سفید صدفی,بدون رنگ,suv,3.5,6.0,7950000000
چری، تیگو 5,1400,92000.0,اتوماتیک,9.0,مشکی,بدون رنگ,crossover,2.0,4.0,1250000000
پژو، 207,1402,3800.0,اتوماتیک,7.4,سفید,بدون رنگ,hatchback,1.6,4.0,830000000
سمند، سورن,1401,23000.0,دنده ای,7.3,مشکی,بدون رنگ,passenger_car,1.7,4.0,630000000
تویوتا، اریون,2011,285000.0,اتوماتیک,9.9,سفید صدفی,بدون رنگ,passenger_car,3.5,6.0,3100000000
هیوندای، i20,2015,100000.0,اتوماتیک,6.0,سفید,دو لکه رنگ,hatchback,1.4,4.0,1225000000
هیوندای، سانتافه,2015,70000.0,اتوماتیک,9.4,سفید صدفی,بدون رنگ,crossover,2.4,4.0,3800000000
زامیاد، وانت نیسان,1380,205578.0,دنده ای,13.8,آبی,دور رنگ,pickup,2.4,4.0,320000000
تیبا، صندوق دار,1400,24000.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.5,4.0,365000000
فونیکس، تیگو 7 پرو,1402,8000.0,اتوماتیک,8.4,مشکی,بدون رنگ,suv,1.5,4.0,1790000000
تیبا، هاچ بک,1400,84000.0,دنده ای,6.9,سفید,بدون رنگ,hatchback,1.5,4.0,365000000
پژو، 206,1397,170000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.6,4.0,470000000
هیوندای، توسان,2017,72000.0,اتوماتیک,8.3,سفید,بدون رنگ,crossover,2.0,4.0,3700000000
برلیانس، کراس,1397,36000.0,اتوماتیک,6.5,مشکی,بدون رنگ,crossover,1.65,4.0,810000000
سمند، LX,1394,148500.0,دنده ای,8.3,سفید,دو لکه رنگ,passenger_car,1.8,4.0,310000000
هایما، S7,1399,42000.0,اتوماتیک,9.7,سفید,بدون رنگ,crossover,1.8,4.0,1330000000
کیا، سورنتو,2012,110000.0,اتوماتیک,10.3,مشکی,بدون رنگ,crossover,3.5,6.0,3300000000
چری، تیگو 7,1402,28000.0,اتوماتیک,6.7,سفید,بدون رنگ,crossover,1.5,4.0,1680000000
دانگ فنگ، H30 کراس,1397,79000.0,اتوماتیک,7.7,سفید,بدون رنگ,hatchback,1.6,4.0,650000000
رنو، تندر 90,1386,317000.0,دنده ای,6.9,مشکی,چند لکه رنگ,passenger_car,1.6,4.0,321000000
تیبا، هاچ بک,1400,26000.0,دنده ای,6.9,نوک مدادی,صافکاری بدون رنگ,hatchback,1.5,4.0,335000000
ام وی ام، 110,1393,79000.0,دنده ای,3.7,قهوه ای,بدون رنگ,hatchback,1.1,4.0,242000000
دنا، پلاس EF7,1401,21000.0,اتوماتیک,7.8,مشکی,بدون رنگ,passenger_car,1.7,4.0,870000000
هیوندای، توسان,2015,26000.0,اتوماتیک,9.6,سفید,بدون رنگ,crossover,2.4,4.0,2980000000
هیوندای، سانتافه,2007,175000.0,اتوماتیک,10.4,سفید,یک لکه رنگ,crossover,2.7,6.0,1780000000
پژو، 206 SD,1396,84000.0,دنده ای,6.6,سفید,بدون رنگ,passenger_car,1.6,4.0,530000000
پژو، پارس,1402,15000.0,دنده ای,7.0,سفید,بدون رنگ,passenger_car,1.8,4.0,620000000
پژو، 405,1397,100000.0,دنده ای,9.0,خاکستری,بدون رنگ,passenger_car,1.8,4.0,405000000
